ARTIST,LABEL,MEDIA,GENRE,COMMENT,GENERAL INFO,CONDITION
"HOUSTON, Dolly",UNIQUE,Singles: 7-inch,Pop,"B-side= ""Wrong Or Right.""","309 ""Desire Me"" ",Very Good
HOUSTONS,WORLD PACIFIC,Singles: 7-inch,Instrumental,"DJ copy. B-side= ""Sea Of Tranquility."" Written/arranged by Anime composer Nozomi Aoki. Tough to find. This record is actually closer to VG+, but has one noticeable scratch that minimally affects play.","77926 ""Solar  Light"" ",Very Good
"HOWARD, Carrol",DEWL,Singles: 7-inch,Country,"B-side= ""I Can Still See Her In Your Eyes."" [Ctry2]","1014 ""Sing Me Another Sad Song"" ",Near Mint
"HOWARD, Chuck",FRATERNITY,Singles: 7-inch,Country,"B-side= ""Don't Let Them Move.""","923 ""Thing Called  Sadness"" ",Very Good ++
"HOWARD, Otha",GOLD STANDARD,Singles: 7-inch,Country,"B-side= ""Thank You For Being You.""","305 ""Devil"" ",Near Mint
"HOWARD, Trustin",ACCLAIM,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Hey! Mr. Piano.""","1004 ""The Damage Is Done"" ",Very Good
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Nature.""","1668 ""Somebody in My  Home"" ",Near Mint
HOWLIN' WOLF,CHESS,Promotional Singles,R&B,"B-side= ""Louise.""","1923 ""Killing Floor"" ",Near Mint
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"Plays VG. Label wear both sides. B-side= ""My Life.""","1648 ""Going Back  Home"" ",Good
HOWLIN' WOLF,CHESS,Promotional Singles,R&B,"B-side= ""Tell Me What I've Done."" Vinyl is NM, although there is label damage to both sides.","1928 ""Ooh Baby"" ",Near Mint
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""You Can't Be Beat."" X on one side of label.","1618 ""Smoke Stack  Lightning"" ",Very Good +
HOWLIN' WOLF,CHESS,Promotional Singles,R&B,"B-side= ""Tell Me.""","1750 ""Who's Been Talking"" ",Very Good
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Don't Mess With My Baby."" Ring wear.","1607 ""Come to Me Baby"" ",Very Good
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= Evil Is Goin' On."" Ring wear and slight ring indentation where adapter has been removed.","1575 ""Baby How Long"" ",Very Good
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Change My Way.""","1712 ""I'm Leaving You"" ",Near Mint
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Three Hundred Pounds Of Joy.""","1870 ""Built for Comfort"" ",Very Good +
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""I Better Go Now."" Light blue label.","1726 ""Howlin' Blues"" ",Very Good +
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Moanin' For My Baby.""","1695 ""I Didn't Know"" ",Very Good
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Sitting On Top Of The World."" Orange & Blue label. With original Chess sleeve.","1679 ""Poor Boy"" ",Very Good ++
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Do The Do."" With Chess sleeve.","1844 ""Mama's Baby"" ",Near Mint
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Wang-Dang-Doodle."" With Chess sleeve.","1777 ""Back Door Man"" ",Very Good +
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Howlin' For My Darling.""","1762 ""Spoonful"" ",Very Good +
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Tell Me."" With Chess sleeve.","1750 ""Who's Been  Talking"" ",Near Mint
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Just Like I Treat You."" With Chess sleeve.","1823 ""I Ain't   Superstitious"" ",Very Good +
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""You'll Be Mine.""","1813 ""Going Down Slow"" ",Very Good ++
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Shake For Me."" With Chess sleeve.","1804 ""Red Rooster"" ",Very Good +
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Tail Dragger.""","1890 ""Hidden Charms"" ",Near Mint
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Love Me Darling."" Small cut-out hole.","1911 ""My Country Sugar  Mama"" ",Near Mint
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""Pop It To Me."" Small cut-out hole.","2009 ""I Had a Dream"" ",Very Good
HOWLIN' WOLF,CHESS,Singles: 7-inch,R&B,"B-side= ""I Walked From Dallas.""","1945 ""Don't Laugh at Me"" ",Very Good ++
"HUBBARD, Muvva ""Guitar""",ABC-PAR,Singles: 7-inch,Instrumental,"ABC-Paramount 9774. ""Ponytail"" and ""Congo Mombo."" With original ABC-Paramount sleeve.", ,Very Good +
"HUBBINS, Aldo",RPR,Promotional Singles,Northern Soul,"","110 ""Sugar Man"" ",Very Good ++
"HUDDLE, Jack",PETSEY,Singles: 7-inch,Rockabilly,"B-side= ""Believe Me."" One word ('Plug') written on B-side. Buddy Holly: lead guitar. Bowman Brothers: background vocals. ","1002 ""Starlight"" ",Near Mint
HUDSON & LANDRY,DORE,Singles: 7-inch,Pop,"Dore 855. ""The Hippie & The Redneck"" and ""Ajax Liquor Store.""", ,Near Mint
"HUFF, Charlie",HUFF,Singles: 7-inch,Country,"B-side= ""El Paso Jail."" [Ctry2]","722 ""Lonely Me"" First issue. Credits Cowboy Charlie Huff.",Very Good
"HUGHES, Bobby",STORME,Singles: 7-inch,Country,"B-side= ""I Won't Blame You.""","1009 ""Who'd A Thunk It"" ",Near Mint
"HUGHES, Carol",ROULETTE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""First Date."" With original Roulette sleeve.","4041 ""Lend Me Your  Comb"" ",Near Mint
"HUGHES, Glenn, & D'Lighters",DYNASTY,Promotional Singles,Rock 'n' Roll,"B-side= ""My Love And I.""","623 ""I Belong To You"" ",Very Good
"HUGHES, Jimmy",FAME,Singles: 7-inch,Soul,"Fame 6401. ""Steal Away"" and ""Lolly Pops, Lace And Lipstick."" {R&B}", ,Very Good
"HUGHES, Jimmy",FAME,Promotional Singles,Soul,"B-side= ""You Can't Believe Everything You Hear."" {R&B}","1014 ""Don't Lose Your Good Thing"" ",Very Good
"HULIN, T.K.",L.K.,Singles: 7-inch,Rockabilly,"B-side= ""Many Nites."" And the Lonely Knights.","1001 ""Little Bitty Boy"" ",Very Good
HUMAN BEINZ,CAPITOL,Singles: 7-inch,Psychedelic/Garage,"Capitol 5990. ""Nobody But Me"" and ""Sueno.""", ,Near Mint
"HUMPERDINCK, Engelbert",PARROT,Singles: 7-inch,Rock,"Parrot 40079. ""Catch Me, I'm Falling"" and ""Love, Oh Precious Love.""", ,Very Good ++
"HUMPHREY, Paul",STANSON,Singles: 7-inch,Instrumental,"B-side= ""Me And My Drums.""","2754 ""One Out Of Six"" ",Near Mint
"HUMPHREY, Paul, & His Cool Aid  Chemists",LIZARD,Singles: 7-inch,Instrumental,"B-side= ""Detroit."" Soul instrumental.","21006 ""Cool Aid"" ",Very Good +
"HUMPHRIES, Teddy",KING,Singles: 7-inch,Rockabilly,"B-side= ""What Makes You So Tough."" X's on one side of label.","5182 ""Guitar Pickin' Fool"" Monaural.",Very Good
"HUMPHRIES, Teddy",KING,Singles: 7-inch,R&B,"King 5278. ""You Were Meant For Me"" and ""Constantly.""",5278 thru 5562 ,Very Good
"HUNT, Tommy",SCEPTER,Singles: 7-inch,Soul,"Scepter 1226. ""I'm Wondering"" and ""The Door Is Open.""",1219 thru 1252 ,Very Good
HUNTER,EN HOC,Picture Sleeves,Rock,Produced by Norman Petty. Hunter is Ben Hunter Boyett.,"1/2 ""House Of The Rising Sun"" ",Near Mint
HUNTER,EN HOC,Singles: 7-inch,Rock,"B-side= ""Love Is Strange/Words Of Love."" Produced by Norman Petty. Hunter is Ben Hunter Boyett. ","1/2 ""House Of The Rising Sun"" ",Near Mint
"HUNTER, Herbert",HIT,Singles: 7-inch,Pop,"Hit 116. ""Hello Dolly."" B-side= ""Shangri-La"" by The Nashville Five."," Hit discs here may have other artists, such as Bill Austin or Joe Cash, on the flips.",Very Good
"HUNTER, Ian",COLUMBIA,Promotional Singles,Rock,"","10161 ""Once Bitten Twice Shy"" ",Very Good +
"HUNTER, Ivory Joe",ATLANTIC,Singles: 7-inch,R&B,"Yellow label. B-side= ""I Want Somebody."" Small sticker on one side of label.","1066 ""Heaven Came Down to Earth"" ",Very Good ++
"HUNTER, Ivory Joe",ATLANTIC,Singles: 7-inch,R&B,"Red label. B-side= ""You Can't Stop This Rocking And Rolling.""","1111 ""Since I Met You  Baby"" ",Very Good ++
"HUNTER, Ivory Joe",ATLANTIC,Singles: 7-inch,R&B,"B-side= ""Love's A Hurting Game."" Label wear on both sides.","1128 ""Empty Arms"" ",Very Good
"HUNTER, Ivory Joe",GOLDISC,Singles: 7-inch,R&B,"B-side= ""It's Love, It's Love, It's Love.""","3010 ""You Satisfy Me  Baby"" ",Very Good
"HUNTER, Tab",W.B.,Singles: 7-inch,Rock 'n' Roll,"W.B. 5008. ""Jealous Heart"" and ""Lonesome Road."" Pink label.",Monaural ,Very Good ++
"HUNTER, Tab",DOT,Singles: 7-inch,Rock 'n' Roll,"Dot 15533. ""Young Love"" and ""Red Sails In The Sunset."" [RockB3]", ,Very Good
"HUNTER, Ty",CHESS,Singles: 7-inch,Northern Soul,"B-side= ""Love Walked Right Out On Me."" Small cut-out hole. {R&B}","1881 ""Am I Losing You"" ",Near Mint
"HURRICANE, Al, & Night Rockers",HURRICANE,Singles: 7-inch,Instrumental,"B-side= ""Sentimiento."" Number written on both sides of label.","6968 ""Mi Saxophone"" ",Very Good
HURRICANES,KING,Singles: 7-inch,Doo Wop,"B-side= ""Pistol Packin' Mama."" Small sticker on one side of label.","4817 ""Poor Little Dancing  Girl"" ",Very Good
"HUSKY, Ferlin",CAPITOL,Singles: 7-inch,Rockabilly,"Made in Germany. B-side= ""Little Tom."" Sticker/Tape on both sides of label.","3001 ""I Feel Better All Over"" ",Very Good
"HUSKY, Ferlin",CAPITOL,Singles: 7-inch,Rockabilly,"Capitol 2746. ""Eli, The Camel"" and ""Somebody Lied."" With original Capitol sleeve.",2397 thru 3001 Purple labels.,Very Good ++
"HUSKY, Ferlin",CAPITOL,Singles: 7-inch,Rockabilly,"B-side= ""She's Always There."" With original Capitol sleeve.","3097 ""I'll Baby Sit with  You"" ",Very Good ++
"HUSKY, Ferlin",CAPITOL,Singles: 7-inch,Rockabilly,"Capitol 3316. ""Slow Down Brother"" and ""Sinful Secret.""",3183 thru 4278 Purple labels.,Very Good ++
"HUSKY, Ferlin",CAPITOL,Singles: 7-inch,Rockabilly,"Capitol 4594. ""Take A Look"" and ""Willow Tree."" With original Capitol sleeve.",4343 thru 5938 ,Near Mint
"HUSKY, Ferlin",CAPITOL,EPs: 7-inch,Country,"V. 1. ""Honky-Tonkin' Party Girl"" and ""Useless"" and ""Hang Your Head In Shame"" and ""That Silver Haired Daddy Of Mine."" [Ctry2]","1-2-3 718 ""Songs of the Home and  Heart"" Price is for any of three volumes.",Very Good ++
"HUTTON, Danny",HBR,Singles: 7-inch,Rock,"B-side= ""Monster Shindig.""","447 ""Roses & Rainbows"" ",Near Mint
HYDRA,CAPRICORN,Promotional Singles,Rock,"","0216 ""Glitter Queen"" ",Very Good
"HYLAND, Brian",ABC-PAR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""It Ain't That Way At All.""","10374 ""I May Not Live to See Tomorrow"" ",Very Good
"HYLAND, Brian",ABC-PAR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Walk A Lonely Mile.""","10359 ""Warmed Over  Kisses"" ",Very Good
"HYLAND, Brian",ABC-PAR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Summer Job."" [RockB3]","10336 ""Sealed with a  Kiss"" ",Very Good +
"HYLAND, Brian",ABC-PAR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Let It Die!"" Tape residue on one side.","10236 ""Let Me Belong to  You"" ",Very Good
"HYLAND, Brian",KAPP,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Don't Dilly Dally, Sally.""","342 ""Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini"" ",Near Mint
"HYLAND, Brian",KAPP,Picture Sleeves,Rock 'n' Roll,Staple in picture sleeve.,"342 ""Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini"" ",Very Good ++
"HYLAND, Brian",UNI,Singles: 7-inch,Rock,"UNI 55240. ""Gypsy Woman"" and ""You And Me (#2).", ,Very Good +
HYSTERICAL SOCIETY,TIPTON,Singles: 7-inch,Psychedelic/Garage,"B-side= ""Summertime (Variations)."" Amarillo, Texas band.","100 ""I Put a Spell on  You"" ",Very Good ++
HYSTERICAL SOCIETY BOYS,ERB,Singles: 7-inch,Rockabilly,"B-side= ""I Got Shot."" Amarillo, Texas band.","620001 ""Funny Face"" ",Very Good
IAN & ZODIACS,PHILIPS,Singles: 7-inch,Rock,"Philips 40244. ""The Crying Game"" and ""Livin' Lovin' Wreck.""",40244 thru 40369 ,Very Good +
"IAN, Janis",COLUMBIA,Promotional Singles,Rock,"","10391 ""Roses"" ",Very Good ++
"IAN, Janis",VERVE,Singles: 7-inch,Rock,"B-side= ""Letter To Jon.""","5027 ""Society's Child"" ",Very Good
"IAN, Janis",COLUMBIA,Promotional Singles,Rock,"","11327 ""The Other Side Of The Sun"" ",Near Mint
"IAN, Janis",COLUMBIA,Promotional Singles,Rock,"","10526 ""I Want To Make You Love Me"" ",Near Mint
"IAN, Janis",COLUMBIA,Promotional Singles,Rock,"","10979 ""Here Comes The Night (Theme From The Bell Jar)"" ",Near Mint
"IAN, Janis",COLUMBIA,Promotional Singles,Rock,"","10813 ""That Grand Illusion"" ",Very Good ++
"IAN, Janis",COLUMBIA,Promotional Singles,Rock,"","10228 ""In The Winter"" ",Near Mint
IDEALS,CHECKER,Singles: 7-inch,Doo Wop,"B-side= the immortal ""Mary's Lamb.""","920 ""Knee Socks"" ",Very Good
"IDOL, Billy",CHRYSALIS,Singles: 7-inch,Rock,"Chrysalis 42723. ""Dancing With Myself"" and ""Love Calling.""", ,Very Good +
"IDOL, Billy",CHRYSALIS,Picture Sleeves,Rock,"Chrysalis 42786. ""Eyes Without A Face.""", ,Very Good +
"IFIELD, Frank",VEE-JAY,Singles: 7-inch,Rock,"B-side= ""I Listen To My Heart."" With original Vee Jay sleeve.","457 ""I Remember You"" ",Near Mint
"IFIELD, Frank",VEE-JAY,Singles: 7-inch,Rock,"B-side= ""Anytime.""","477 ""Lovesick Blues"" ",Near Mint
"IGLEHEART, Mike",ARCADE,Singles: 7-inch,Psychedelic/Garage,"B-side= ""And Now My Heart Is Stone."" [RockB4]","104 ""You Made Me Want To Hold You"" ",Very Good +
IKETTES,MODERN,Singles: 7-inch,Soul,"B-side= ""The Biggest Players."" {R&B}","1005 ""Peaches 'N'  Cream"" ",Very Good ++
IKETTES,ATCO,Singles: 7-inch,Soul,Initials on one side of label. {R&B},"6212 ""I'm Blue"" ",Very Good
IKETTES,MODERN,Singles: 7-inch,Soul,"B-side= ""How Come."" {R&B}","1008 ""Fine Fine Fine"" ",Near Mint
IKETTES,MODERN,Singles: 7-inch,Soul,"B-side= ""Sally Go Round The Roses."" {R&B}","1015 ""Lonely for You"" ",Very Good ++
ILLUSION,STEED,Singles: 7-inch,Rock,"Steed 718. ""Did You See Her Eyes"" and ""Falling In Love.""", ,Very Good +
ILLUSIONS,DOT,Picture Sleeves,Psychedelic/Garage,"Cardboard promo picture for the group put out by Dot records. Lists both songs and Amarillo production company's address and phone number. The Illusions would change their name to the Y'Alls for one killer garage/psych single of the Ruff label, and eventually become the Kitchen Cinq.","16752 ""Don't Put Me Down"" ",Near Mint
ILLUSIONS,DOT,Singles: 7-inch,Rock,"B-side= ""Secrets Of Love."" Amarillo, Texas band.","16752 ""Don't Put Me Down"" ",Near Mint
IMPALAS,CUB,Singles: 7-inch,Doo Wop,"Plays VG. B-side= ""Sandy Went Away."" Label tear on B-side.","9033 ""Oh What a Fool"" ",Good
IMPALAS,CUB,Singles: 7-inch,Doo Wop,"B-side= ""Fool, Fool, Fool."" With original Cub sleeve.","9022 ""Sorry I Ran All the Way  Home"" Actually shown as Sorry with the rest of the title in parentheses.",Near Mint
IMPOSTERS,FROGDEATH,Singles: 7-inch,Surf,"B-side= ""Tulsa."" Name stamped on both sides of label.","1 ""Wipe In"" ",Very Good +
IMPRESSIONS,ABC,Singles: 7-inch,Soul,"ABC 10900. ""You Always Hurt Me"" and ""Little Girl."" With original ABC sleeve. {R&B}",10831 thru 11188 ,Near Mint
IMPRESSIONS,ABC-PAR,Singles: 7-inch,Soul,"B-side= ""See The Real Me.""","10581 ""You Must Believe  Me"" ",Very Good
IMPRESSIONS,ABC-PAR,Singles: 7-inch,Soul,"B-side= ""Get Up And Move."" {R&B}","10647 ""The Woman's Got  Soul"" ",Very Good
IMPRESSIONS,ABC-PAR,Singles: 7-inch,Soul,"B-side= ""Long, Long Winter."" {R&B}","10602 ""Amen"" ",Very Good ++
IMPRESSIONS,CURTOM,Singles: 7-inch,Soul,"Curtom 1932. ""Fool For You"" and ""I'm Loving Nothing."" {R&B}", ,Near Mint
IMPRESSIONS,ABC-PAR,Singles: 7-inch,Northern Soul,"","10750 ""You've Been  Cheatin' "" ",Near Mint
IMPRESSIONS,ABC-PAR,Singles: 7-inch,Soul,"B-side= ""Just One Kiss From You."" {R&B}","10725 ""Twilight Time"" ",Very Good
INDEPENDENTS,WAND,Singles: 7-inch,Rock,"Wand 11252. ""Leaving Me"" and ""I Love You, Yes I Do.""", ,Very Good
"INGMANN, J?rgen",ATCO,Singles: 7-inch,Instrumental,"Atco 6184. ""Apache"" and ""Echo Boogie."" Classic guitar song. With original Atco sleeve.", ,Mint
"INGRAM, Luther",KO KO,Singles: 7-inch,Soul,"Ko Ko 2111. ""(If Loving You Is Wrong) I Don't Want To Be Right"" and ""Puttin' Game Down."" {R&B}",2102 thru 2116 ,Near Mint
"INMAN, Autry",DECCA,Singles: 7-inch,Rockabilly,"Decca 28778. ""Pucker Up"" and ""That's When I Need You The Most."" With original Decca sleeve.",Except 28629 & 29936 ,Very Good +
"INMAN, Autry",U.A.,Singles: 7-inch,Rockabilly,"U.A. 278. ""That's All Right"" and ""Farther To Go Than I've Been."" With original U.A. sleeve.", ,Near Mint
"INMAN, Autry",DECCA,Singles: 7-inch,Rockabilly,"B-side= ""Uh-Huh Honey."" With original Decca sleeve.","28629 ""That's All Right"" ",Very Good
"INMAN, Autry",RCA,Singles: 7-inch,Rockabilly,"B-side= ""The Hard Way."" With original RCA sleeve.","7260 ""Mary Nell"" ",Near Mint
"INMAN, Autry",DECCA,Singles: 7-inch,Rockabilly,"B-side= ""It Would Be A Doggone Lie."" Small sticker on one side of label. With original Decca sleeve.","29936 ""Be Bop Baby"" ",Very Good ++
INNOCENTS,DECCA,Promotional Singles,Rock 'n' Roll,"B-side= ""Come On Lover.""","31519 ""Don't Cry"" ",Very Good +
INNOCENTS,INDIGO,Singles: 7-inch,Doo Wop,"B-side= ""Please Mr. Sun.""","111 ""Gee Whiz"" ",Very Good
INNOCENTS,INDIGO,Singles: 7-inch,Doo Wop,"B-side= ""My Baby Hully Gullys.""","105 ""Honest I Do"" ""Indigo"" and ""Records"" are two separate lines. Shows producer and director credits on label.",Near Mint
INNOCENTS,INDIGO,Singles: 7-inch,Doo Wop,"B-side= ""Because I Love You.""","124 ""Beware"" ",Very Good +
INSIGHT,CASCADE,Singles: 7-inch,Rock,"Cascade 364. ""Out Of Sight."" Johnny Winter group.","""Please Come Home for  Christmas"" Selection number not known.",Near Mint
INSPIRATIONS,WAND,Singles: 7-inch,Northern Soul,"B-side= ""Love Can Be So Wonderful."" With original Wand sleeve. Small cut-out hole.","182 ""Kiss And Make Up"" ",Near Mint
INSTRUMENTALS,HANOVER,Singles: 7-inch,Instrumental,"White label promo copy. Good guitar. B-side= ""Are You Nervous?""","4502 ""Chop Suey  Rock"" ",Very Good ++
INTERNS,PARADISE,Singles: 7-inch,Psychedelic/Garage,"B-side= ""Sally Met Molly.""","1019 ""Have Mercy"" ",Near Mint
"INTERVAL, Jimmy",BO-MAR,Promotional Singles,Rock,"","5003 ""Scoot"" ",Near Mint
INTRIGUES,YEW,Singles: 7-inch,Soul,"Yew 1001. ""Scotchman Rock"" and ""In A Moment.""", ,Very Good ++
INTRUDERS,FAME,Promotional Singles,Instrumental,"B-side= ""Creepin'.""","313 ""Frankfurters And Sauerkraut."" ",Near Mint
INTRUDERS,FAME,Singles: 7-inch,Instrumental,"Good guitar instrumental. B-side= ""Jefferie's Rock.""","101 ""Fried Eggs"" ",Near Mint
INXS,ATLANTIC,Singles: 7-inch,Rock,"Atlantic 89038. ""Different World"" and ""Never Tear Us Apart."" Writing on label.", ,Very Good
"IRBY, Jerry",DAFFAN,Singles: 7-inch,Country,"B-side= ""Bottom Of The List."" Small label tear on B-side. [Ctry1]","102 ""Tangled Mind"" ",Very Good
IRISH ROVERS,DECCA,Singles: 7-inch,Pop,"Decca 32254. ""The Unicorn"" and ""Black Velvet Band."" [RockB4]", ,Very Good +
IRON BUTTERFLY,ATCO,Singles: 7-inch,Psychedelic/Garage,"Atco 6606. ""In-A-Gadda-Da-Vida"" and ""Iron Butterfly Theme."" Small cut-out hole.",6573 thru 6818 ,Very Good
IRON BUTTERFLY,MCA,Singles: 7-inch,Psychedelic/Garage,"MCA 40379. ""Searchin' Circles"" and ""Pearly Gates.""", ,Very Good ++
"IRWIN, Big Dee",DIMENSION,Singles: 7-inch,Rock,"B-side= ""Another Night With The Boys.""","1010 ""Swinging on a  Star"" ",Very Good
"IRWIN, Dee, & Mamie Galore",IMPERIAL,Singles: 7-inch,X-mas,"Christmas record. ""All I Want For Christmas Is Your Love.""","66334 ""By the Time I Get to Phoenix"" & ""I Say a Little Prayer"" ",Very Good ++
"ISAAK, Chris",W.B.,Promotional Singles,Rock,"","29073. ""Dancin'"" ",Near Mint
"ISAAK, Chris",REPRISE,Singles: 7-inch,Rock,"Reprise 17872. ""Changed Your Mind"" and ""Somebody's Crying."" Number written on label.", ,Near Mint
"ISAAK, Chris",W.B.,Picture Sleeves,Rock,"W.B. 29073. ""Dancin'.""", ,Very Good
"ISLE, Jimmy",EVEREST,Singles: 7-inch,Rockabilly,"B-side= ""Oh Judy.""","19320 ""Billy Boy"" ",Very Good +
"ISLE, Jimmy",SUN,Singles: 7-inch,Rockabilly,"B-side= ""Together.""","332 ""What a Life"" ",Very Good +
"ISLE, Ronnie",MGM,Singles: 7-inch,Instrumental,"DJ copy. B-side= ""Wicked."" With The Blisters.","12682 ""Bad Sunburn"" ",Mint
ISLEY BROTHERS,RCA,Singles: 7-inch,Soul,"B-side= ""How Deep Is The Ocean."" With original RCA sleeve. {R&B}","7718 ""He's Got the Whole World in His Hands"" ",Near Mint
ISLEY BROTHERS,T-NECK,Singles: 7-inch,Soul,"T-Neck 02985. ""The Real Deal"" and ""The Real Deal (Inst.)."" {R&B}",02033 thru 03994 ,Very Good
ISLEY BROTHERS,RCA,Singles: 7-inch,Soul,"B-side= ""Shout!, Part 2."" With original RCA sleeve. {R&B}","47-7588 ""Shout!"" Monaural.",Very Good ++
ISLEY BROTHERS,ATLANTIC,Singles: 7-inch,Soul,"B-side= ""Shine On Harvest Moon."" {R&B}","2100 ""Standing on the Dance Floor"" ",Very Good
ISLEY BROTHERS,T-NECK,Singles: 7-inch,Soul,"T-Neck 901. ""It's Your Thing"" and ""Don't Give It Away."" With original T-Neck sleeve. {R&B}",901 thru 937 ,Near Mint
ISLEY BROTHERS,RCA,Singles: 7-inch,Soul,"B-side= ""Say You Love Me Too."" With original RCA sleeve. {R&B}","7787 ""Tell Me Who"" ",Near Mint
ISLEY BROTHERS,T-NECK,Singles: 7-inch,Soul,"T-Neck 2251. ""That Lady, Part 1"" and ""That Lady, Part 2."" {R&B}",2251 thru 2293 ,Near Mint
ISLEY BROTHERS,W.B.,Singles: 7-inch,Soul,"W.B. 22900. ""Spend The Night (Ce Soir)"" and ""Spend The Night (Ce Soir), Instrumental."" {R&B}", ,Near Mint
ISLEY BROTHERS,TAMLA,Singles: 7-inch,Soul,"Tamla 54146. ""Got To Have You Back"" and same B-side. B-side is Good condition. {R&B}",54133 thru 54182 ,Very Good
ISLEY BROTHERS,WAND,Singles: 7-inch,Soul,"B-side= ""You Better Come Home."" With original Wand sleeve. {R&B}","127 ""Twistin' with Linda"" ",Very Good +
ISLEY BROTHERS,WAND,Singles: 7-inch,Soul,"B-side= ""The Spanish Twist."" With original Wand sleeve. {R&B}","124 ""Twist & Shout"" ",Very Good
IT'S A BEAUTIFUL DAY,COLUMBIA,Singles: 7-inch,Rock,"Columbia 45536. ""Anytime.""",44928 thru 45853 Promotional issues only.,Very Good +
IVAN,CORAL,Singles: 7-inch,Rockabilly,"B-side= ""Oh You Beautiful Doll."" With original Coral sleeve.","62017 ""Real Wild Child"" ",Near Mint
